Site ID,Site Name,Site Type,Year,Total Enrollment,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# White,% White,# Multiple Race Categories Not Represented,% Multiple Race Categories Not Represented,# Female,% Female,# Male,% Male
MANJ,Ivy League Early Learning Academy,DOE,2016-17,33,3,9.1,8,24.2,14,42.4,5,15.2,3,9.1,17,51.5,16,48.5
MANJ,Ivy League Early Learning Academy,DOE,2017-18,33,1,3,11,33.3,10,30.3,9,27.3,2,6.1,17,51.5,16,48.5
MANK,"Urban Concepts of NY-Round the Clock Nursery, Inc.",DOE,2015-16,17,0,0,14,82.4,2,11.8,1,5.9,0,0,9,52.9,8,47.1
MANK,"Urban Concepts of NY-Round the Clock Nursery, Inc.",DOE,2016-17,20,0,0,18,90,2,10,0,0,0,0,9,45,11,55
MANK,"Urban Concepts of NY-Round the Clock Nursery, Inc.",DOE,2017-18,20,1,5,16,80,3,15,0,0,0,0,11,55,9,45
MANM,West Harlem EarlyLearn,ACS,2015-16,23,1,4.3,18,78.3,3,13,1,4.3,0,0,10,43.5,13,56.5
MANM,West Harlem EarlyLearn,ACS,2016-17,35,0,0,27,77.1,8,22.9,0,0,0,0,16,45.7,19,54.3
MANM,West Harlem EarlyLearn,ACS,2017-18,32,0,0,25,78.1,6,18.8,0,0,1,3.1,16,50,16,50
MANY,YM & YWHA of Washington Heights and Inwood,DOE,2017-18,53,3,5.7,1,1.9,4,7.5,43,81.1,2,3.8,26,49.1,27,50.9
MAOM,The Children's Aid Society Drew Hamilton Early Childhood Center,ACS,2015-16,39,1,2.6,29,74.4,8,20.5,1,2.6,0,0,22,56.4,17,43.6
MAOM,Children's Aid Society Drew Hamilton ECC,ACS,2016-17,28,0,0,21,75,7,25,0,0,0,0,13,46.4,15,53.6
MAOM,Children's Aid Society Drew Hamilton ECC,ACS,2017-18,17,0,0,8,47.1,6,35.3,1,5.9,2,11.8,7,41.2,10,58.8
MAON,Union Johnson Early Childhood Programs,ACS,2015-16,31,0,0,5,16.1,26,83.9,0,0,0,0,15,48.4,16,51.6
MAON,Union Johnson Early Childhood Programs,ACS,2016-17,15,0,0,7,46.7,8,53.3,0,0,0,0,8,53.3,7,46.7
MAON,Union Johnson Early Childhood Programs,ACS,2017-18,18,0,0,6,33.3,12,66.7,0,0,0,0,8,44.4,10,55.6
MAOZ,Educational Alliance - Lillian Wald,DOE,2015-16,14,1,7.1,4,28.6,9,64.3,0,0,0,0,6,42.9,8,57.1
MAOZ,Educational Alliance - Lillian Wald,DOE,2016-17,17,0,0,3,17.6,13,76.5,0,0,1,5.9,7,41.2,10,58.8
MAOZ,Educational Alliance - Lillian Wald,DOE,2017-18,11,0,0,1,9.1,9,81.8,1,9.1,0,0,8,72.7,3,27.3
MAPD,ESS Morningside,ACS,2017-18,16,0,0,8,50,8,50,0,0,0,0,9,56.3,7,43.8
MAPH,East Harlem Block Nursery 1,ACS,2015-16,12,0,0,4,33.3,8,66.7,0,0,0,0,7,58.3,5,41.7
MAPH,East Harlem Block Nursery 1,ACS,2016-17,17,0,0,8,47.1,9,52.9,0,0,0,0,8,47.1,9,52.9
MAPH,East Harlem Block Nursery 1,ACS,2017-18,14,0,0,7,50,6,42.9,1,7.1,0,0,4,28.6,10,71.4
MAPL,Battery Park City Day Nursery,DOE,2015-16,35,8,22.9,0,0,1,2.9,24,68.6,2,5.7,20,57.1,15,42.9
MAPL,Battery Park City Day Nursery,DOE,2016-17,35,5,14.3,0,0,9,25.7,19,54.3,2,5.7,22,62.9,13,37.1
MAPL,Battery Park City Day Nursery,DOE,2017-18,35,5,14.3,0,0,2,5.7,25,71.4,3,8.6,17,48.6,18,51.4
MAPM,Hamilton Madison House EarlyLearn Center 2,ACS,2015-16,26,24,92.3,0,0,0,0,2,7.7,0,0,12,46.2,14,53.8
MAPM,Hamilton Madison House EarlyLearn Center 2,ACS,2016-17,15,14,93.3,0,0,1,6.7,0,0,0,0,8,53.3,7,46.7
MAPM,Hamilton Madison House EarlyLearn Center 2,ACS,2017-18,19,15,78.9,0,0,4,21.1,0,0,0,0,11,57.9,8,42.1
MAPW,Leggett Memorial,ACS,2015-16,20,3,15,4,20,13,65,0,0,0,0,12,60,8,40
MAPW,Leggett Memorial,ACS,2016-17,28,2,7.1,7,25,19,67.9,0,0,0,0,18,64.3,10,35.7
MAPW,Leggett Memorial,ACS,2017-18,18,0,0,5,27.8,13,72.2,0,0,0,0,6,33.3,12,66.7
MAPY,Grand St Settlement Dual Center #1,ACS,2015-16,17,14,82.4,0,0,3,17.6,0,0,0,0,5,29.4,12,70.6
MAPY,Grand St Settlement Dual Center #1,ACS,2016-17,20,11,55,0,0,6,30,2,10,1,5,12,60,8,40
MAPY,Grand St Settlement Dual Center #1,ACS,2017-18,16,9,56.3,3,18.8,3,18.8,1,6.3,0,0,6,37.5,10,62.5
MAQA,Virginia Day Nursery,ACS,2015-16,8,0,0,2,25,6,75,0,0,0,0,1,12.5,7,87.5
MAQA,Virginia Day Nursery,ACS,2016-17,6,3,50,0,0,3,50,0,0,0,0,4,66.7,2,33.3
MAQA,Virginia Day Nursery,ACS,2017-18,15,0,0,6,40,8,53.3,1,6.7,0,0,8,53.3,7,46.7
MAQG,GRAMERCY SCHOOL,DOE,2015-16,7,0,0,1,14.3,2,28.6,4,57.1,0,0,3,42.9,4,57.1
MAQG,GRAMERCY SCHOOL,DOE,2016-17,4,0,0,0,0,1,25,3,75,0,0,3,75,1,25
MAQG,GRAMERCY SCHOOL,DOE,2017-18,1,0,0,0,0,0,0,1,100,0,0,1,100,0,0
MAQH,Goddard Riverside Preschool @W83rd 2,ACS,2015-16,11,0,0,2,18.2,4,36.4,3,27.3,2,18.2,7,63.6,4,36.4
MAQH,Goddard Riverside Preschool at W 83rd 2,ACS,2016-17,12,0,0,2,16.7,9,75,1,8.3,0,0,4,33.3,8,66.7
MAQH,Goddard Riverside Preschool at W 83rd 2,ACS,2017-18,14,0,0,3,21.4,9,64.3,2,14.3,0,0,5,35.7,9,64.3
MAQI,The Child Center of NY,ACS,2015-16,22,0,0,3,13.6,18,81.8,0,0,1,4.5,7,31.8,15,68.2
MAQI,Child Center of NY,ACS,2016-17,23,0,0,2,8.7,20,87,1,4.3,0,0,12,52.2,11,47.8
MAQI,Child Center of NY,ACS,2017-18,25,1,4,2,8,19,76,3,12,0,0,9,36,16,64
MAQL,Goddard Riverside Day Care Center@ West 84th St 3,ACS,2015-16,10,0,0,3,30,5,50,1,10,1,10,4,40,6,60
MAQL,Goddard Riverside Day Care Center at West 84th Street 3,ACS,2016-17,7,0,0,4,57.1,2,28.6,1,14.3,0,0,2,28.6,5,71.4
MAQM,Dawning Village Too,DOE,2015-16,9,0,0,4,44.4,4,44.4,0,0,1,11.1,4,44.4,5,55.6
MAQR,"Rena Child Care Centers, Inc.",ACS,2015-16,66,0,0,8,12.1,57,86.4,1,1.5,0,0,34,51.5,32,48.5
MAQR,"Rena Child Care Centers, Inc.",ACS,2016-17,58,1,1.7,4,6.9,53,91.4,0,0,0,0,24,41.4,34,58.6
MAQR,"Rena Child Care Centers, Inc.",ACS,2017-18,50,0,0,4,8,46,92,0,0,0,0,22,44,28,56
MAQT,Union Carver Early Childhood Program,ACS,2015-16,29,3,10.3,18,62.1,8,27.6,0,0,0,0,14,48.3,15,51.7
MAQT,Union Carver Early Childhood Program,ACS,2016-17,20,1,5,14,70,5,25,0,0,0,0,10,50,10,50
MAQT,Union Carver Early Childhood Program,ACS,2017-18,18,1,5.6,10,55.6,7,38.9,0,0,0,0,11,61.1,7,38.9
MARB,LSSMNY: Early LIFE Children's Center 11,ACS,2015-16,33,0,0,23,69.7,9,27.3,1,3,0,0,11,33.3,22,66.7
MARB,LSSMNY: Early LIFE Children's Center 11,ACS,2016-17,33,0,0,25,75.8,7,21.2,1,3,0,0,17,51.5,16,48.5
MARB,LSSMNY: Early LIFE Children's Center 11,ACS,2017-18,20,0,0,15,75,5,25,0,0,0,0,7,35,13,65
MARD,Grant Day Care Center,ACS,2015-16,10,0,0,8,80,1,10,1,10,0,0,7,70,3,30
MARD,Grant Day Care Center,ACS,2016-17,14,0,0,10,71.4,3,21.4,1,7.1,0,0,7,50,7,50
MARD,Grant Day Care Center,ACS,2017-18,14,0,0,5,35.7,9,64.3,0,0,0,0,10,71.4,4,28.6
MARH,LSSMNY: Early LIFE Children's Center 13,ACS,2015-16,36,1,2.8,20,55.6,14,38.9,0,0,1,2.8,19,52.8,17,47.2
MARH,LSSMNY: Early LIFE Children's Center 13,ACS,2016-17,24,1,4.2,18,75,5,20.8,0,0,0,0,11,45.8,13,54.2
MARH,LSSMNY: Early LIFE Children's Center 13,ACS,2017-18,34,1,2.9,24,70.6,8,23.5,1,2.9,0,0,17,50,17,50
MARJ,Graham Windham DCC,ACS,2015-16,23,0,0,10,43.5,13,56.5,0,0,0,0,9,39.1,14,60.9
MARJ,Graham Windham DCC,ACS,2016-17,23,0,0,18,78.3,5,21.7,0,0,0,0,18,78.3,5,21.7
MARJ,Graham Windham DCC,ACS,2017-18,29,3,10.3,14,48.3,11,37.9,1,3.4,0,0,15,51.7,14,48.3
MASA,Addie Mae Collins 3,ACS,2015-16,34,0,0,25,73.5,9,26.5,0,0,0,0,18,52.9,16,47.1
MASA,Addie Mae Collins 3,ACS,2016-17,10,0,0,8,80,2,20,0,0,0,0,4,40,6,60
MASA,Addie Mae Collins 3,ACS,2017-18,29,0,0,23,79.3,6,20.7,0,0,0,0,16,55.2,13,44.8
MASH,Friends of Crown Heights DCC #28,ACS,2015-16,19,0,0,3,15.8,16,84.2,0,0,0,0,8,42.1,11,57.9
MASH,Friends of Crown Heights DCC #28,ACS,2016-17,14,0,0,3,21.4,11,78.6,0,0,0,0,7,50,7,50
MASH,Friends of Crown Heights DCC #28,ACS,2017-18,16,0,0,4,25,12,75,0,0,0,0,10,62.5,6,37.5
MASJ,The Children's Aid Society Milbank Early Childhood Program,ACS,2015-16,1,0,0,1,100,0,0,0,0,0,0,0,0,1,100
MASJ,Children's Aid Society Milbank Early Childhood Program,ACS,2016-17,9,0,0,5,55.6,3,33.3,0,0,1,11.1,6,66.7,3,33.3
MASJ,Children's Aid Society Milbank Early Childhood Program,ACS,2017-18,10,0,0,6,60,3,30,0,0,1,10,4,40,6,60
MASK,East Harlem Center,ACS,2015-16,13,0,0,5,38.5,6,46.2,0,0,2,15.4,9,69.2,4,30.8
MASK,East Harlem Center,ACS,2016-17,13,1,7.7,0,0,12,92.3,0,0,0,0,6,46.2,7,53.8
MASK,East Harlem Center,ACS,2017-18,12,0,0,3,25,9,75,0,0,0,0,7,58.3,5,41.7
MASL,Hudson Guild Children's Center I,DOE,2015-16,19,1,5.3,5,26.3,10,52.6,1,5.3,2,10.5,12,63.2,7,36.8
MASL,Hudson Guild Children's Center I,DOE,2016-17,20,1,5,5,25,13,65,1,5,0,0,11,55,9,45
MASL,Hudson Guild Children's Center I,DOE,2017-18,20,3,15,8,40,8,40,1,5,0,0,15,75,5,25
MASN,Community Life Center 1,ACS,2015-16,38,0,0,26,68.4,11,28.9,1,2.6,0,0,19,50,19,50
MASN,Community Life Center 1,ACS,2016-17,53,1,1.9,29,54.7,22,41.5,1,1.9,0,0,24,45.3,29,54.7
MASN,Community Life Center 1,ACS,2017-18,20,0,0,8,40,11,55,0,0,1,5,9,45,11,55
MASP,Goddard Riverside Head Start Center @ W 95th St 4,ACS,2015-16,15,2,13.3,1,6.7,11,73.3,0,0,1,6.7,11,73.3,4,26.7
MASP,Goddard Riverside Head Start Center at West 95th Street 4,ACS,2016-17,14,0,0,3,21.4,10,71.4,0,0,1,7.1,7,50,7,50
MASU,Hamilton Madison House EarlyLearn Center 5,ACS,2015-16,14,12,85.7,0,0,2,14.3,0,0,0,0,9,64.3,5,35.7
MASU,Hamilton Madison House EarlyLearn Center 5,ACS,2016-17,4,1,25,2,50,1,25,0,0,0,0,1,25,3,75
MASU,Hamilton Madison House EarlyLearn Center 5,ACS,2017-18,17,17,100,0,0,0,0,0,0,0,0,9,52.9,8,47.1
MASV,SCAN LaGuardia House Nursery,ACS,2015-16,7,0,0,2,28.6,4,57.1,1,14.3,0,0,3,42.9,4,57.1
MASV,SCAN LaGuardia House Nursery,ACS,2016-17,10,0,0,3,30,7,70,0,0,0,0,3,30,7,70
MASX,Pequenos Souls Day Care Center,ACS,2015-16,12,0,0,6,50,6,50,0,0,0,0,7,58.3,5,41.7
MASX,Pequenos Souls Day Care Center,ACS,2016-17,13,0,0,9,69.2,4,30.8,0,0,0,0,7,53.8,6,46.2
MASX,Pequenos Souls Day Care Center,ACS,2017-18,24,1,4.2,15,62.5,8,33.3,0,0,0,0,11,45.8,13,54.2
MATA,Henry Street Settlement Family School,ACS,2015-16,4,0,0,3,75,1,25,0,0,0,0,0,0,4,100
MATB,The Children's Aid Society Taft Early Childhood Center,ACS,2015-16,19,0,0,14,73.7,4,21.1,1,5.3,0,0,10,52.6,9,47.4
MATB,Children's Aid Society Taft Early Childhood Center,ACS,2016-17,20,0,0,11,55,8,40,0,0,1,5,9,45,11,55
MATB,Children's Aid Society Taft Early Childhood Center,ACS,2017-18,18,0,0,10,55.6,8,44.4,0,0,0,0,11,61.1,7,38.9
MATI,LSSMNY: Early LIFE Children's Center 12,DOE,2015-16,18,0,0,9,50,9,50,0,0,0,0,9,50,9,50
MATI,LSSMNY: Early LIFE Children's Center 12,ACS,2016-17,17,0,0,8,47.1,9,52.9,0,0,0,0,8,47.1,9,52.9
QBCD,Mi Nuevo Mundo,DOE,2015-16,18,0,0,0,0,18,100,0,0,0,0,9,50,9,50
MATI,LSSMNY: Early LIFE Children's Center 12,ACS,2017-18,16,1,6.3,9,56.3,6,37.5,0,0,0,0,10,62.5,6,37.5
MATK,Bank Street Head Start,DOE,2015-16,39,3,7.7,5,12.8,22,56.4,8,20.5,1,2.6,20,51.3,19,48.7
MATK,Bank Street Head Start,DOE,2016-17,32,7,21.9,4,12.5,13,40.6,3,9.4,5,15.6,16,50,16,50
MATK,Bank Street Head Start,DOE,2017-18,32,1,3.1,6,18.8,19,59.4,4,12.5,2,6.3,14,43.8,18,56.3
MATL,"CHINATOWN DAY CARE CENTER, INC.",DOE,2015-16,56,53,94.6,0,0,2,3.6,0,0,1,1.8,28,50,28,50
MATL,"CHINATOWN DAY CARE CENTER, INC.",DOE,2016-17,56,56,100,0,0,0,0,0,0,0,0,30,53.6,26,46.4
MATL,"CHINATOWN DAY CARE CENTER, INC.",DOE,2017-18,47,45,95.7,0,0,0,0,0,0,2,4.3,24,51.1,23,48.9
MATO,Dewitt Reformed Church Head Start,ACS,2015-16,35,1,2.9,9,25.7,23,65.7,2,5.7,0,0,21,60,14,40
MATO,Dewitt Reformed Church Head Start,ACS,2016-17,30,0,0,10,33.3,18,60,1,3.3,1,3.3,20,66.7,10,33.3
MATO,Dewitt Reformed Church Head Start,ACS,2017-18,32,1,3.1,7,21.9,22,68.8,2,6.3,0,0,11,34.4,21,65.6
MATP,LSSMNY: Early LIFE Childrens Center 14,ACS,2015-16,56,0,0,12,21.4,44,78.6,0,0,0,0,28,50,28,50
MATP,LSSMNY: Early LIFE Childrens Center 14,ACS,2016-17,45,0,0,10,22.2,33,73.3,0,0,2,4.4,25,55.6,20,44.4
MATP,LSSMNY: Early LIFE Childrens Center 14,ACS,2017-18,37,0,0,9,24.3,28,75.7,0,0,0,0,15,40.5,22,59.5
MATQ,Escuela Hispana Montessori 2,ACS,2015-16,37,3,8.1,7,18.9,22,59.5,5,13.5,0,0,16,43.2,21,56.8
MATQ,Escuela Hispana Montessori 2,ACS,2016-17,22,3,13.6,4,18.2,15,68.2,0,0,0,0,12,54.5,10,45.5
MATQ,Escuela Hispana Montessori 2,ACS,2017-18,37,7,18.9,8,21.6,22,59.5,0,0,0,0,20,54.1,17,45.9
MATU,Grand St Settlement Head Start Center,ACS,2015-16,25,1,4,2,8,22,88,0,0,0,0,15,60,10,40
MATU,Grand St Settlement Head Start Center,ACS,2016-17,20,3,15,4,20,12,60,1,5,0,0,9,45,11,55
MATU,Grand St Settlement Head Start Center,ACS,2017-18,22,2,9.1,6,27.3,12,54.5,2,9.1,0,0,13,59.1,9,40.9
MAUA,Education Alliance - E Broadway,ACS,2015-16,103,54,52.4,11,10.7,20,19.4,14,13.6,4,3.9,52,50.5,51,49.5
MAUA,Education Alliance - East Broadway,ACS,2016-17,36,10,27.8,0,0,8,22.2,14,38.9,4,11.1,20,55.6,16,44.4
MAUA,Education Alliance - East Broadway,ACS,2017-18,98,48,49,10,10.2,22,22.4,14,14.3,4,4.1,47,48,51,52
MAUB,University Settlement ECC,ACS,2015-16,67,51,76.1,2,3,12,17.9,2,3,0,0,32,47.8,35,52.2
MAUB,University Settlement ECC,ACS,2016-17,69,56,81.2,2,2.9,10,14.5,1,1.4,0,0,37,53.6,32,46.4
MAUB,University Settlement ECC,ACS,2017-18,65,59,90.8,0,0,3,4.6,1,1.5,2,3.1,37,56.9,28,43.1
MAUC,Grand St Settlement,ACS,2015-16,16,5,31.3,2,12.5,9,56.3,0,0,0,0,3,18.8,13,81.3
MAUC,Grand St Settlement,ACS,2016-17,18,6,33.3,6,33.3,6,33.3,0,0,0,0,6,33.3,12,66.7
MAUC,Grand St Settlement,ACS,2017-18,12,2,16.7,3,25,7,58.3,0,0,0,0,4,33.3,8,66.7
MAUE,CPC Jacob Riis Child Care Center,ACS,2015-16,3,0,0,1,33.3,1,33.3,1,33.3,0,0,1,33.3,2,66.7
MAUH,Bellevue-Educare Childcare Center,ACS,2015-16,7,0,0,2,28.6,5,71.4,0,0,0,0,4,57.1,3,42.9
MAUH,Bellevue-Educare Childcare Center,ACS,2016-17,5,0,0,0,0,3,60,1,20,1,20,3,60,2,40
MAUH,Bellevue-Educare Childcare Center,ACS,2017-18,8,0,0,2,25,5,62.5,1,12.5,0,0,3,37.5,5,62.5
MAUJ,Children's Aid at P.S. 50,ACS,2015-16,21,0,0,6,28.6,15,71.4,0,0,0,0,9,42.9,12,57.1
MAUJ,Children's Aid at P.S. 50,ACS,2016-17,19,0,0,3,15.8,15,78.9,1,5.3,0,0,8,42.1,11,57.9
MAUJ,Children's Aid at P.S. 50,ACS,2017-18,13,1,7.7,4,30.8,8,61.5,0,0,0,0,6,46.2,7,53.8
MAUK,Children's Aid Society,ACS,2015-16,44,0,0,1,2.3,43,97.7,0,0,0,0,28,63.6,16,36.4
MAUK,Children's Aid Society,ACS,2016-17,43,0,0,0,0,43,100,0,0,0,0,18,41.9,25,58.1
MAUK,Children's Aid Society,ACS,2017-18,43,1,2.3,1,2.3,37,86,3,7,1,2.3,20,46.5,23,53.5
MAUM,Chung Pak Day Care Center,DOE,2015-16,32,32,100,0,0,0,0,0,0,0,0,14,43.8,18,56.3
MAUM,Chung Pak Day Care Center,ACS,2016-17,32,32,100,0,0,0,0,0,0,0,0,12,37.5,20,62.5
MAUM,Chung Pak Day Care Center,ACS,2017-18,31,31,100,0,0,0,0,0,0,0,0,18,58.1,13,41.9
MAUN,Eisman Day Nursery,ACS,2015-16,39,1,2.6,7,17.9,11,28.2,19,48.7,1,2.6,17,43.6,22,56.4
MAUN,Eisman Day Nursery,ACS,2016-17,22,4,18.2,4,18.2,9,40.9,5,22.7,0,0,13,59.1,9,40.9
MAUN,Eisman Day Nursery,ACS,2017-18,29,2,6.9,7,24.1,7,24.1,12,41.4,1,3.4,15,51.7,14,48.3
MAUP,Hudson Guild Children's Center,ACS,2015-16,24,3,12.5,10,41.7,10,41.7,0,0,1,4.2,11,45.8,13,54.2
MAUP,Hudson Guild Children's Center,ACS,2016-17,18,2,11.1,7,38.9,8,44.4,1,5.6,0,0,10,55.6,8,44.4
MAUP,Hudson Guild Children's Center,ACS,2017-18,28,3,10.7,10,35.7,13,46.4,1,3.6,1,3.6,17,60.7,11,39.3
MAUQ,Lighthouse CDC,DOE,2015-16,24,5,20.8,0,0,3,12.5,15,62.5,1,4.2,9,37.5,15,62.5
MAUR,Educational Alliance - PS 15,DOE,2015-16,10,1,10,3,30,6,60,0,0,0,0,6,60,4,40
MAUT,YWCA-NYC Polly Dodge Early Learning Center,ACS,2015-16,19,2,10.5,4,21.1,10,52.6,2,10.5,1,5.3,10,52.6,9,47.4
MAUT,YWCA-NYC Polly Dodge Early Learning Center,ACS,2016-17,17,4,23.5,3,17.6,9,52.9,1,5.9,0,0,10,58.8,7,41.2
MAUT,YWCA-NYC Polly Dodge Early Learning Center,ACS,2017-18,17,3,17.6,2,11.8,8,47.1,3,17.6,1,5.9,9,52.9,8,47.1
MAUU,Garment Industry Day Care Center,DOE,2015-16,20,20,100,0,0,0,0,0,0,0,0,11,55,9,45
MAUU,Garment Industry Day Care Center,ACS,2016-17,18,18,100,0,0,0,0,0,0,0,0,10,55.6,8,44.4
MAUU,Garment Industry Day Care Center,ACS,2017-18,17,17,100,0,0,0,0,0,0,0,0,11,64.7,6,35.3
MAUW,Hamilton Madison House EarlyLearn Center 4,ACS,2015-16,28,28,100,0,0,0,0,0,0,0,0,13,46.4,15,53.6
MAUW,Hamilton Madison House EarlyLearn Center 4,ACS,2016-17,27,24,88.9,1,3.7,2,7.4,0,0,0,0,14,51.9,13,48.1
MAUW,Hamilton Madison House EarlyLearn Center 4,ACS,2017-18,15,15,100,0,0,0,0,0,0,0,0,4,26.7,11,73.3
MAUY,Hamilton Madison House EarlyLearn Center 6,ACS,2015-16,23,19,82.6,1,4.3,1,4.3,2,8.7,0,0,8,34.8,15,65.2
MAUY,Hamilton Madison House EarlyLearn Center 6,ACS,2016-17,23,15,65.2,4,17.4,4,17.4,0,0,0,0,10,43.5,13,56.5
MAUY,Hamilton Madison House EarlyLearn Center 6,ACS,2017-18,8,3,37.5,2,25,3,37.5,0,0,0,0,5,62.5,3,37.5
MAUZ,Bloomingdale Family Program 1,ACS,2015-16,16,0,0,5,31.3,11,68.8,0,0,0,0,8,50,8,50
MAUZ,Bloomingdale Family Program I,ACS,2016-17,13,1,7.7,3,23.1,7,53.8,2,15.4,0,0,6,46.2,7,53.8
MAUZ,Bloomingdale Family Program I,ACS,2017-18,8,0,0,2,25,6,75,0,0,0,0,3,37.5,5,62.5
MAVA,Bloomingdale Family Program 2,ACS,2015-16,4,0,0,1,25,1,25,2,50,0,0,3,75,1,25
MAVA,Bloomingdale Family Program 2,ACS,2016-17,3,0,0,0,0,3,100,0,0,0,0,2,66.7,1,33.3
MAVA,Bloomingdale Family Program 2,ACS,2017-18,10,0,0,2,20,7,70,1,10,0,0,6,60,4,40
MAVB,Bloomingdale Family Program III,ACS,2015-16,34,0,0,6,17.6,28,82.4,0,0,0,0,18,52.9,16,47.1
MAVB,Bloomingdale Family Program III,ACS,2016-17,31,1,3.2,4,12.9,23,74.2,3,9.7,0,0,16,51.6,15,48.4
MAVB,Bloomingdale Family Program III,ACS,2017-18,25,0,0,7,28,18,72,0,0,0,0,9,36,16,64
MAVG,HARLEM GEMS @ P.S. 149,DOE,2015-16,40,0,0,33,82.5,7,17.5,0,0,0,0,23,57.5,17,42.5
MAVG,Harlem Gems at P.S. 149,DOE,2016-17,40,2,5,34,85,4,10,0,0,0,0,27,67.5,13,32.5
MAVG,Harlem Gems at P.S. 149,DOE,2017-18,40,0,0,35,87.5,5,12.5,0,0,0,0,19,47.5,21,52.5
MAVK,The Children's Aid Societ Frederick Douglass Early Childhood Program,ACS,2015-16,31,0,0,5,16.1,24,77.4,1,3.2,1,3.2,12,38.7,19,61.3
MAVK,Children's Aid Society Frederick Douglass ECP,ACS,2016-17,29,0,0,11,37.9,18,62.1,0,0,0,0,14,48.3,15,51.7
MAVK,Children's Aid Society Frederick Douglass ECP,ACS,2017-18,26,0,0,5,19.2,18,69.2,3,11.5,0,0,15,57.7,11,42.3
MAVM,Citizens Care DCC #1,ACS,2015-16,11,0,0,9,81.8,1,9.1,1,9.1,0,0,5,45.5,6,54.5
MAVM,Citizens Care DCC 1,ACS,2016-17,14,0,0,13,92.9,1,7.1,0,0,0,0,8,57.1,6,42.9
MAVM,Citizens Care DCC 1,ACS,2017-18,13,0,0,11,84.6,2,15.4,0,0,0,0,8,61.5,5,38.5
MAVN,Open Door CCC,ACS,2015-16,31,0,0,12,38.7,18,58.1,1,3.2,0,0,15,48.4,16,51.6
MAVN,Open Door CCC,ACS,2016-17,24,0,0,12,50,12,50,0,0,0,0,10,41.7,14,58.3
MAVN,Open Door CCC,ACS,2017-18,36,0,0,12,33.3,24,66.7,0,0,0,0,18,50,18,50
MAVO,Harlem Children's Zone Head Start,ACS,2015-16,30,0,0,20,66.7,9,30,0,0,1,3.3,16,53.3,14,46.7
QBCD,Mi Nuevo Mundo,DOE,2016-17,21,0,0,0,0,21,100,0,0,0,0,10,47.6,11,52.4
MAVO,Harlem Children's Zone Head Start,ACS,2016-17,30,1,3.3,23,76.7,5,16.7,1,3.3,0,0,21,70,9,30
MAVO,Harlem Children's Zone Head Start,ACS,2017-18,30,1,3.3,24,80,5,16.7,0,0,0,0,14,46.7,16,53.3
MAVQ,Mabel Barrett Fitzgerald DCC,ACS,2015-16,9,0,0,2,22.2,6,66.7,0,0,1,11.1,6,66.7,3,33.3
MAVQ,Mabel Barrett Fitzgerald DCC,ACS,2016-17,16,0,0,4,25,10,62.5,2,12.5,0,0,5,31.3,11,68.8
MAVQ,Goddard Riverside at Lincoln Square Neighborhood Center,ACS,2017-18,17,0,0,6,35.3,9,52.9,2,11.8,0,0,7,41.2,10,58.8
MAVR,East Calvary DCC,ACS,2015-16,24,0,0,21,87.5,2,8.3,0,0,1,4.2,13,54.2,11,45.8
MAVR,East Calvary DCC,ACS,2016-17,19,0,0,13,68.4,6,31.6,0,0,0,0,9,47.4,10,52.6
MAVR,East Calvary DCC,ACS,2017-18,25,0,0,11,44,10,40,0,0,4,16,11,44,14,56
MAVS,"Boys & Girls Harbor, Inc.",ACS,2015-16,81,2,2.5,40,49.4,29,35.8,6,7.4,4,4.9,44,54.3,37,45.7
MAVS,"Boys & Girls Harbor, Inc.",ACS,2016-17,36,1,2.8,20,55.6,14,38.9,1,2.8,0,0,17,47.2,19,52.8
MAVS,"Boys & Girls Harbor, Inc.",ACS,2017-18,33,1,3,13,39.4,18,54.5,0,0,1,3,14,42.4,19,57.6
MAVX,Franklin Plaza,ACS,2015-16,22,3,13.6,1,4.5,18,81.8,0,0,0,0,14,63.6,8,36.4
MAVX,Franklin Plaza,ACS,2016-17,23,0,0,1,4.3,22,95.7,0,0,0,0,8,34.8,15,65.2
MAVX,Franklin Plaza,ACS,2017-18,20,1,5,1,5,18,90,0,0,0,0,11,55,9,45
MAVY,Metro North Childcare Center,ACS,2015-16,5,0,0,2,40,3,60,0,0,0,0,3,60,2,40
MAVY,Metro North Childcare Center,ACS,2016-17,9,0,0,4,44.4,5,55.6,0,0,0,0,6,66.7,3,33.3
MAVY,Metro North Childcare Center,ACS,2017-18,11,0,0,3,27.3,7,63.6,1,9.1,0,0,6,54.5,5,45.5
MAWA,Union Washington Child Care Center,ACS,2015-16,27,1,3.7,15,55.6,11,40.7,0,0,0,0,17,63,10,37
MAWA,Union Washington Child Care Center,ACS,2016-17,18,2,11.1,6,33.3,9,50,0,0,1,5.6,9,50,9,50
MAWA,Union Washington Child Care Center,ACS,2017-18,15,1,6.7,9,60,5,33.3,0,0,0,0,7,46.7,8,53.3
MAWD,Addie Mae Collins 2,ACS,2015-16,11,0,0,4,36.4,7,63.6,0,0,0,0,5,45.5,6,54.5
MAWD,Addie Mae Collins 2,ACS,2016-17,12,0,0,9,75,1,8.3,0,0,2,16.7,6,50,6,50
MAWD,Addie Mae Collins 2,ACS,2017-18,12,0,0,5,41.7,6,50,0,0,1,8.3,6,50,6,50
